num_id,id,name,category,orderable,sell_value,sell_currency,buy_value,buy_currency,sources,customizable,recipe,recipe_id,games_id,id_full,image_url
324,bamboo-drum,Bamboo Drum,Furniture,NA,720,bells,2880,bells,NA,NA,NA,NA,nh,item-bamboo-drum,https://villagerdb.com/images/items/thumb/bamboo-drum.40d0222.png
326,bamboo-floor-lamp,Bamboo Floor Lamp,Furniture,NA,1280,bells,5120,bells,NA,NA,NA,NA,nh,item-bamboo-floor-lamp,https://villagerdb.com/images/items/thumb/bamboo-floor-lamp.a7a4711.png
330,bamboo-hat,Bamboo Hat,Hats,NA,200,bells,800,bells,NA,NA,NA,NA,nh,item-bamboo-hat,https://villagerdb.com/images/items/full/bamboo-hat.1cbb7d3.png
331,bamboo-lattice-fence,Bamboo Lattice Fence,Furniture,FALSE,96,bells,NA,NA,NA,FALSE,6,bamboo-piece,nh,item-bamboo-lattice-fence,https://villagerdb.com/images/items/thumb/bamboo-lattice-fence.ce10a2e.png
332,bamboo-lunch-box,Bamboo Lunch Box,Furniture,NA,640,bells,2560,bells,NA,NA,NA,NA,nh,item-bamboo-lunch-box,https://villagerdb.com/images/items/thumb/bamboo-lunch-box.fb25db0.png
333,bamboo-noodle-slide,Bamboo Noodle Slide,Furniture,FALSE,3160,bells,NA,NA,NA,FALSE,7,young-spring-bamboo,nh,item-bamboo-noodle-slide,https://villagerdb.com/images/items/thumb/bamboo-noodle-slide.2419371.png
333,bamboo-noodle-slide,Bamboo Noodle Slide,Furniture,FALSE,3160,bells,NA,NA,NA,FALSE,3,wood,nh,item-bamboo-noodle-slide,https://villagerdb.com/images/items/thumb/bamboo-noodle-slide.2419371.png
334,bamboo-partition,Bamboo Partition,Furniture,FALSE,2020,bells,NA,NA,NA,TRUE,7,bamboo-piece,nh,item-bamboo-partition,https://villagerdb.com/images/items/thumb/bamboo-partition.c92173a.png
334,bamboo-partition,Bamboo Partition,Furniture,FALSE,2020,bells,NA,NA,NA,TRUE,6,stone,nh,item-bamboo-partition,https://villagerdb.com/images/items/thumb/bamboo-partition.c92173a.png
335,bamboo-piece,Bamboo Piece,Usables,FALSE,80,bells,NA,NA,Hitting bamboo with an axe,NA,NA,NA,nh,item-bamboo-piece,https://villagerdb.com/images/items/thumb/bamboo-piece.cdf3531.png
337,bamboo-shelf,Bamboo Shelf,Furniture,NA,2400,bells,9600,bells,NA,NA,NA,NA,nh,item-bamboo-shelf,https://villagerdb.com/images/items/thumb/bamboo-shelf.e7f1b64.png
338,bamboo-shoot-lamp,Bamboo-shoot Lamp,Furniture,FALSE,4900,bells,19600,bells,NA,FALSE,4,young-spring-bamboo,nh,item-bamboo-shoot-lamp,https://villagerdb.com/images/items/thumb/bamboo-shoot-lamp.59e862b.png
338,bamboo-shoot-lamp,Bamboo-shoot Lamp,Furniture,FALSE,4900,bells,19600,bells,NA,FALSE,5,bamboo-shoot,nh,item-bamboo-shoot-lamp,https://villagerdb.com/images/items/thumb/bamboo-shoot-lamp.59e862b.png
338,bamboo-shoot-lamp,Bamboo-shoot Lamp,Furniture,FALSE,4900,bells,19600,bells,NA,FALSE,4,clay,nh,item-bamboo-shoot-lamp,https://villagerdb.com/images/items/thumb/bamboo-shoot-lamp.59e862b.png
339,bamboo-shoot,Bamboo Shoot,Usables,NA,250,bells,NA,NA,NA,NA,NA,NA,nh,item-bamboo-shoot,https://villagerdb.com/images/items/thumb/bamboo-shoot.f6bb552.jpg
340,bamboo-speaker,Bamboo Speaker,Furniture,NA,1230,bells,4920,bells,NA,NA,NA,NA,nh,item-bamboo-speaker,https://villagerdb.com/images/items/thumb/bamboo-speaker.fe294c7.png
341,bamboo-sphere,Bamboo Sphere,Furniture,NA,480,bells,1920,bells,NA,NA,3,bamboo-piece,nh,item-bamboo-sphere,https://villagerdb.com/images/items/thumb/bamboo-sphere.e88e826.png
342,bamboo-stool,Bamboo Stool,Furniture,NA,800,bells,3200,bells,NA,NA,NA,NA,nh,item-bamboo-stool,https://villagerdb.com/images/items/thumb/bamboo-stool.01ada22.png
343,bamboo-stopblock,Bamboo Stopblock,Furniture,FALSE,480,bells,1920,bells,NA,TRUE,3,bamboo-piece,nh,item-bamboo-stopblock,https://villagerdb.com/images/items/thumb/bamboo-stopblock.5af1fae.png
344,bamboo-wall-decoration,Bamboo Wall Decoration,Furniture,FALSE,160,bells,NA,NA,NA,TRUE,1,bamboo-piece,nh,item-bamboo-wall-decoration,https://villagerdb.com/images/items/thumb/bamboo-wall-decoration.2ede8a7.png
346,bamboo-wand,Bamboo Wand,Tools,FALSE,3900,bells,NA,NA,NA,FALSE,6,young-spring-bamboo,nh,item-bamboo-wand,https://villagerdb.com/images/items/thumb/bamboo-wand.70c6379.png
346,bamboo-wand,Bamboo Wand,Tools,FALSE,3900,bells,NA,NA,NA,FALSE,3,star-fragment,nh,item-bamboo-wand,https://villagerdb.com/images/items/thumb/bamboo-wand.70c6379.png
352,bandage,Bandage,Accessories,TRUE,35,bells,140,bells,Able Sisters,NA,NA,NA,nh,item-bandage,https://villagerdb.com/images/items/full/bandage.e04cec2.png
354,banded-dragonfly,Banded Dragonfly,Bugs,FALSE,4500,bells,18000,bells,NA,NA,NA,NA,nh,item-banded-dragonfly,https://villagerdb.com/images/items/thumb/banded-dragonfly.e229f1e.png
360,barbecue,Barbecue,Furniture,TRUE,625,bells,2500,bells,Nook's Cranny,NA,NA,NA,nh,item-barbecue,https://villagerdb.com/images/items/thumb/barbecue.ca98d5d.png
361,barbed-wire-fence,Barbed-wire Fence,Furniture,FALSE,198,bells,NA,NA,NA,FALSE,4,hardwood,nh,item-barbed-wire-fence,https://villagerdb.com/images/items/thumb/barbed-wire-fence.2de4595.png
361,barbed-wire-fence,Barbed-wire Fence,Furniture,FALSE,198,bells,NA,NA,NA,FALSE,2,iron-nugget,nh,item-barbed-wire-fence,https://villagerdb.com/images/items/thumb/barbed-wire-fence.2de4595.png
363,barbell,Barbell,Furniture,NA,7500,bells,30000,bells,NA,NA,NA,NA,nh,item-barbell,https://villagerdb.com/images/items/thumb/barbell.926df76.png
369,barred-knifejaw-model,Barred Knifejaw Model,Furniture,NA,15000,bells,NA,NA,NA,NA,NA,NA,nh,item-barred-knifejaw-model,https://villagerdb.com/images/items/thumb/barred-knifejaw-model.b967484.png
370,barred-knifejaw,Barred Knifejaw,Fish,FALSE,5000,bells,NA,NA,"North: Medium Shadows at Sea, Mar-Nov (All day)",NA,NA,NA,nh,item-barred-knifejaw,https://villagerdb.com/images/items/thumb/barred-knifejaw.58f6b73.png
370,barred-knifejaw,Barred Knifejaw,Fish,FALSE,5000,bells,NA,NA,"South: Medium Shadows at Sea, Sep-May (All day)",NA,NA,NA,nh,item-barred-knifejaw,https://villagerdb.com/images/items/thumb/barred-knifejaw.58f6b73.png
372,barrel,Barrel,Furniture,FALSE,2100,bells,NA,NA,NA,FALSE,5,wood,nh,item-barrel,https://villagerdb.com/images/items/thumb/barrel.1e15141.png
372,barrel,Barrel,Furniture,FALSE,2100,bells,NA,NA,NA,FALSE,2,iron-nugget,nh,item-barrel,https://villagerdb.com/images/items/thumb/barrel.1e15141.png
373,barreleye-model,Barreleye Model,Furniture,NA,45000,bells,NA,NA,NA,NA,NA,NA,nh,item-barreleye-model,https://villagerdb.com/images/items/thumb/barreleye-model.79db110.png
374,barreleye,Barreleye,Fish,FALSE,15000,bells,NA,NA,"North: Small Shadows at Sea, All Year (9pm-4am)",NA,NA,NA,nh,item-barreleye,https://villagerdb.com/images/items/thumb/barreleye.60f8184.png
374,barreleye,Barreleye,Fish,FALSE,15000,bells,NA,NA,"South: Small Shadows at Sea, All Year (9pm-4am)",NA,NA,NA,nh,item-barreleye,https://villagerdb.com/images/items/thumb/barreleye.60f8184.png
375,barrette,Barrette,Hats,NA,122,bells,490,bells,NA,NA,NA,NA,nh,item-barrette,https://villagerdb.com/images/items/full/barrette.8eda61a.png
376,baseball-cap,Baseball Cap,Hats,NA,210,bells,840,bells,NA,NA,NA,NA,nh,item-baseball-cap,https://villagerdb.com/images/items/full/baseball-cap.7cf77c5.png
379,baseball-shirt,Baseball Shirt,Tops,TRUE,280,bells,1120,bells,NA,NA,NA,NA,nh,item-baseball-shirt,https://villagerdb.com/images/items/full/baseball-shirt.2a0d060.png
380,baseball-uniform,Baseball Uniform,Dresses,NA,440,bells,1760,bells,NA,NA,NA,NA,nh,item-baseball-uniform,https://villagerdb.com/images/items/full/baseball-uniform.afe8be7.png
386,basic-teachers-desk,Basic Teacher's Desk,Furniture,TRUE,500,bells,2000,bells,NA,NA,NA,NA,nh,item-basic-teachers-desk,https://villagerdb.com/images/items/thumb/basic-teachers-desk.e289026.png
390,basket-pack,Basket Pack,Accessories,FALSE,2400,bells,NA,NA,NA,FALSE,6,young-spring-bamboo,nh,item-basket-pack,https://villagerdb.com/images/items/full/basket-pack.298bf08.png
391,basketball-hoop,Basketball Hoop,Furniture,TRUE,2750,bells,11000,bells,NA,NA,NA,NA,nh,item-basketball-hoop,https://villagerdb.com/images/items/thumb/basketball-hoop.d34d054.png
392,basketball-shoes,Basketball Shoes,Shoes,TRUE,375,bells,1500,bells,NA,NA,NA,NA,nh,item-basketball-shoes,https://villagerdb.com/images/items/full/basketball-shoes.0a8604e.png
393,basketball-shorts,Basketball Shorts,Bottoms,TRUE,245,bells,980,bells,Able Sisters,NA,NA,NA,nh,item-basketball-shorts,https://villagerdb.com/images/items/full/basketball-shorts.c77f4ce.png
394,basketball-tank,Basketball Tank,Tops,TRUE,280,bells,1120,bells,NA,NA,NA,NA,nh,item-basketball-tank,https://villagerdb.com/images/items/full/basketball-tank.4922b00.png
396,bat-umbrella,Bat Umbrella,Umbrellas,NA,210,bells,840,bells,NA,NA,NA,NA,nh,item-bat-umbrella,https://villagerdb.com/images/items/full/bat-umbrella.627d1c8.png
400,bath-towel-wrap,Bath-towel Wrap,Dresses,TRUE,157,bells,630,bells,NA,NA,NA,NA,nh,item-bath-towel-wrap,https://villagerdb.com/images/items/full/bath-towel-wrap.bf63226.png
402,bathrobe,Bathrobe,Dresses,TRUE,180,bells,720,bells,NA,NA,NA,NA,nh,item-bathrobe,https://villagerdb.com/images/items/full/bathrobe.9d68698.png
404,bathroom-sink,Bathroom Sink,Furniture,TRUE,825,bells,3300,bells,Nook's Cranny,NA,NA,NA,nh,item-bathroom-sink,https://villagerdb.com/images/items/thumb/bathroom-sink.1bed7fe.png
406,bathroom-towel-rack,Bathroom Towel Rack,Furniture,TRUE,350,bells,1400,bells,NA,NA,NA,NA,nh,item-bathroom-towel-rack,https://villagerdb.com/images/items/thumb/bathroom-towel-rack.cfb71b8.png
409,batters-helmet,Batter's Helmet,Hats,NA,260,bells,1040,bells,NA,NA,NA,NA,nh,item-batters-helmet,https://villagerdb.com/images/items/full/batters-helmet.98c43f1.png
412,beach-ball,Beach Ball,Furniture,TRUE,107,bells,430,bells,NA,NA,NA,NA,nh,item-beach-ball,https://villagerdb.com/images/items/thumb/beach-ball.bb4a5a7.png
413,beach-chair,Beach Chair,Furniture,TRUE,230,bells,920,bells,Nook's Cranny,NA,NA,NA,nh,item-beach-chair,https://villagerdb.com/images/items/thumb/beach-chair.3994384.png
415,beach-towel,Beach Towel,Furniture,TRUE,95,bells,380,bells,NA,NA,NA,NA,nh,item-beach-towel,https://villagerdb.com/images/items/thumb/beach-towel.ba28245.png
416,beach-umbrella,Beach Umbrella,Umbrellas,NA,192,bells,770,bells,NA,NA,NA,NA,nh,item-beach-umbrella,https://villagerdb.com/images/items/full/beach-umbrella.8f27e60.png
419,beaded-sandals,Beaded Sandals,Shoes,TRUE,450,bells,1800,bells,NA,NA,NA,NA,nh,item-beaded-sandals,https://villagerdb.com/images/items/full/beaded-sandals.c0e07ee.png
422,beak,Beak,Accessories,NA,122,bells,490,bells,NA,NA,NA,NA,nh,item-beak,https://villagerdb.com/images/items/full/beak.62d6e0d.png
424,bear-cap,Bear Cap,Hats,TRUE,280,bells,1120,bells,Able Sisters,NA,NA,NA,nh,item-bear-cap,https://villagerdb.com/images/items/full/bear-cap.4625f19.png
426,bear-costume,Bear Costume,Dresses,NA,425,bells,1700,bells,NA,NA,NA,NA,nh,item-bear-costume,https://villagerdb.com/images/items/full/bear-costume.bc8ba9a.png
429,bear-tee,Bear Tee,Tops,NA,200,bells,800,bells,NA,NA,NA,NA,nh,item-bear-tee,https://villagerdb.com/images/items/full/bear-tee.25dadc3.png
430,bear-umbrella,Bear Umbrella,Umbrellas,NA,392,bells,1570,bells,NA,NA,NA,NA,nh,item-bear-umbrella,https://villagerdb.com/images/items/full/bear-umbrella.28081fd.png
446,beekeepers-hive,Beekeeper's Hive,Furniture,FALSE,2400,bells,NA,NA,NA,TRUE,3,wasp-nest,nh,item-beekeepers-hive,https://villagerdb.com/images/items/thumb/beekeepers-hive.f99bfae.png
446,beekeepers-hive,Beekeeper's Hive,Furniture,FALSE,2400,bells,NA,NA,NA,TRUE,5,wood,nh,item-beekeepers-hive,https://villagerdb.com/images/items/thumb/beekeepers-hive.f99bfae.png
456,bekasab-robe,Bekasab Robe,Dresses,NA,630,bells,2520,bells,NA,NA,NA,NA,nh,item-bekasab-robe,https://villagerdb.com/images/items/full/bekasab-robe.e5eb0a9.png
457,bell-bottoms,Bell-bottoms,Bottoms,NA,330,bells,1320,bells,NA,NA,NA,NA,nh,item-bell-bottoms,https://villagerdb.com/images/items/full/bell-bottoms.3f60a64.png
458,bell-cricket-model,Bell Cricket Model,Furniture,NA,1290,bells,NA,NA,NA,NA,NA,NA,nh,item-bell-cricket-model,https://villagerdb.com/images/items/thumb/bell-cricket-model.e451e61.png
459,bell-cricket,Bell Cricket,Bugs,FALSE,430,bells,1720,bells,NA,NA,NA,NA,nh,item-bell-cricket,https://villagerdb.com/images/items/thumb/bell-cricket.a280887.png
461,bell-voucher,Bell Voucher,Usables,NA,3000,bells,NA,NA,NA,NA,NA,NA,nh,item-bell-voucher,https://villagerdb.com/images/image-not-available-thumb.de1ed5c.svg
464,belted-dotted-dress,Belted Dotted Dress,Dresses,NA,500,bells,2000,bells,NA,NA,NA,NA,nh,item-belted-dotted-dress,https://villagerdb.com/images/items/full/belted-dotted-dress.e54c610.png
465,belted-wraparound-skirt,Belted Wraparound Skirt,Bottoms,NA,260,bells,1040,bells,NA,NA,NA,NA,nh,item-belted-wraparound-skirt,https://villagerdb.com/images/items/full/belted-wraparound-skirt.349ea6f.png
470,beret,Beret,Hats,NA,220,bells,880,bells,NA,NA,NA,NA,nh,item-beret,https://villagerdb.com/images/items/full/beret.73d0b78.png
476,betta-model,Betta Model,Furniture,NA,7500,bells,NA,NA,NA,NA,NA,NA,nh,item-betta-model,https://villagerdb.com/images/items/thumb/betta-model.4aa21ab.png
477,betta,Betta,Fish,FALSE,2500,bells,NA,NA,"North: Small Shadows on River, May-Oct (9am-4pm)",NA,NA,NA,nh,item-betta,https://villagerdb.com/images/items/thumb/betta.c022e86.png
477,betta,Betta,Fish,FALSE,2500,bells,NA,NA,"South: Small Shadows on River, Nov-Apr (9am-4pm)",NA,NA,NA,nh,item-betta,https://villagerdb.com/images/items/thumb/betta.c022e86.png
482,bicycle-helmet,Bicycle Helmet,Hats,NA,275,bells,1100,bells,NA,NA,NA,NA,nh,item-bicycle-helmet,https://villagerdb.com/images/items/full/bicycle-helmet.3329352.png
483,bidet,Bidet,Furniture,TRUE,450,bells,1800,bells,Nook's Cranny,NA,NA,NA,nh,item-bidet,https://villagerdb.com/images/items/thumb/bidet.a04f0ca.png
495,big-festive-tree,Big Festive Tree,Furniture,NA,3200,bells,12800,bells,NA,NA,NA,NA,nh,item-big-festive-tree,https://villagerdb.com/images/items/thumb/big-festive-tree.221fce1.png
497,big-star-tee,Big-star Tee,Tops,TRUE,140,bells,560,bells,Nook Shopping,NA,NA,NA,nh,item-big-star-tee,https://villagerdb.com/images/items/full/big-star-tee.16d7a12.png
500,biker-jacket,Biker Jacket,Tops,TRUE,437,bells,1750,bells,NA,NA,NA,NA,nh,item-biker-jacket,https://villagerdb.com/images/items/full/biker-jacket.d33df6c.png
504,billiard-table,Billiard Table,Furniture,NA,19250,bells,77000,bells,NA,NA,NA,NA,nh,item-billiard-table,https://villagerdb.com/images/items/thumb/billiard-table.e065abb.png
509,bingata-dress,Bingata Dress,Dresses,NA,630,bells,2520,bells,NA,NA,NA,NA,nh,item-bingata-dress,https://villagerdb.com/images/items/full/bingata-dress.cd9df2a.png
510,bingo-wheel,Bingo Wheel,Furniture,TRUE,250,bells,1000,bells,NA,NA,NA,NA,nh,item-bingo-wheel,https://villagerdb.com/images/items/thumb/bingo-wheel.a6fa437.png
513,birdbath,Birdbath,Furniture,FALSE,900,bells,3600,bells,NA,NA,6,stone,nh,item-birdbath,https://villagerdb.com/images/items/thumb/birdbath.4bb6d8b.png
514,birdcage,Birdcage,Furniture,NA,960,bells,3840,bells,NA,NA,NA,NA,nh,item-birdcage,https://villagerdb.com/images/items/thumb/birdcage.6885453.png
515,birdhouse,Birdhouse,Furniture,FALSE,840,bells,NA,NA,NA,TRUE,2,wood,nh,item-birdhouse,https://villagerdb.com/images/items/thumb/birdhouse.ae31faa.png
515,birdhouse,Birdhouse,Furniture,FALSE,840,bells,NA,NA,NA,TRUE,5,softwood,nh,item-birdhouse,https://villagerdb.com/images/items/thumb/birdhouse.ae31faa.png
517,birthday-cake,Birthday Cake,Furniture,FALSE,100,bells,400,bells,During your birthday party with villagers,NA,NA,NA,nh,item-birthday-cake,https://villagerdb.com/images/items/thumb/birthday-cake.c1ea1ec.png
518,birthday-candles,Birthday Candles,Furniture,NA,300,bells,1200,bells,NA,NA,NA,NA,nh,item-birthday-candles,https://villagerdb.com/images/items/thumb/birthday-candles.c7e30a0.png
520,birthday-cupcake,Birthday Cupcake,Usables,NA,200,bells,800,bells,NA,NA,NA,NA,nh,item-birthday-cupcake,https://villagerdb.com/images/image-not-available-thumb.de1ed5c.svg
521,birthday-hat,Birthday Hat,Hats,NA,600,bells,2400,bells,NA,NA,NA,NA,nh,item-birthday-hat,https://villagerdb.com/images/items/full/birthday-hat.5373ddc.png
522,birthday-shades,Birthday Shades,Accessories,NA,620,bells,2480,bells,NA,NA,NA,NA,nh,item-birthday-shades,https://villagerdb.com/images/items/full/birthday-shades.96a57b6.png
523,birthday-sign,Birthday Sign,Furniture,NA,300,bells,1200,bells,NA,NA,NA,NA,nh,item-birthday-sign,https://villagerdb.com/images/items/thumb/birthday-sign.01ea932.png
524,birthday-table,Birthday Table,Furniture,NA,300,bells,1200,bells,NA,NA,NA,NA,nh,item-birthday-table,https://villagerdb.com/images/items/thumb/birthday-table.bd9acc5.png
529,bitterling-model,Bitterling Model,Furniture,NA,2700,bells,NA,NA,NA,NA,NA,NA,nh,item-bitterling-model,https://villagerdb.com/images/items/thumb/bitterling-model.7ff2a0a.png
530,bitterling,Bitterling,Fish,FALSE,900,bells,NA,NA,"North: Tiny Shadows on River, Nov-Mar (All day)",NA,NA,NA,nh,item-bitterling,https://villagerdb.com/images/items/thumb/bitterling.73d7e4f.png
530,bitterling,Bitterling,Fish,FALSE,900,bells,NA,NA,"South: Tiny Shadows on River, May-Sep (All day)",NA,NA,NA,nh,item-bitterling,https://villagerdb.com/images/items/thumb/bitterling.73d7e4f.png
536,black-bass-model,Black Bass Model,Furniture,NA,1200,bells,NA,NA,NA,NA,NA,NA,nh,item-black-bass-model,https://villagerdb.com/images/items/thumb/black-bass-model.63e68a4.png
537,black-bass,Black Bass,Fish,FALSE,400,bells,NA,NA,"North: Large Shadows on River, All Year (All day)",NA,NA,NA,nh,item-black-bass,https://villagerdb.com/images/items/thumb/black-bass.ae02382.png
537,black-bass,Black Bass,Fish,FALSE,400,bells,NA,NA,"South: Large Shadows on River, All Year (All day)",NA,NA,NA,nh,item-black-bass,https://villagerdb.com/images/items/thumb/black-bass.ae02382.png
542,black-chic-umbrella,Black Chic Umbrella,Umbrellas,NA,405,bells,1620,bells,NA,NA,NA,NA,nh,item-black-chic-umbrella,https://villagerdb.com/images/items/full/black-chic-umbrella.5aa2b48.png
543,black-cosmos,Black Cosmos,Flowers,FALSE,240,bells,NA,NA,Find on ground at mystery island,NA,NA,NA,nh,item-black-cosmos,https://villagerdb.com/images/items/thumb/black-cosmos.e1fa248.png
543,black-cosmos,Black Cosmos,Flowers,FALSE,240,bells,NA,NA,crossbreeding flowers,NA,NA,NA,nh,item-black-cosmos,https://villagerdb.com/images/items/thumb/black-cosmos.e1fa248.png
555,black-lace-umbrella,Black Lace Umbrella,Umbrellas,NA,187,bells,750,bells,NA,NA,NA,NA,nh,item-black-lace-umbrella,https://villagerdb.com/images/items/full/black-lace-umbrella.36ede64.png
558,black-lilies,Black Lilies,Flowers,FALSE,80,bells,NA,NA,Find on ground at mystery island,NA,NA,NA,nh,item-black-lilies,https://villagerdb.com/images/items/thumb/black-lilies.36960ef.png
558,black-lilies,Black Lilies,Flowers,FALSE,80,bells,NA,NA,crossbreeding flowers,NA,NA,NA,nh,item-black-lilies,https://villagerdb.com/images/items/thumb/black-lilies.36960ef.png
566,black-roses,Black Roses,Flowers,FALSE,240,bells,NA,NA,Find on ground at mystery island,NA,NA,NA,nh,item-black-roses,https://villagerdb.com/images/items/thumb/black-roses.987428f.png
566,black-roses,Black Roses,Flowers,FALSE,240,bells,NA,NA,crossbreeding flowers,NA,NA,NA,nh,item-black-roses,https://villagerdb.com/images/items/thumb/black-roses.987428f.png
572,black-tulips,Black Tulips,Flowers,FALSE,80,bells,NA,NA,Find on ground at mystery island,NA,NA,NA,nh,item-black-tulips,https://villagerdb.com/images/items/thumb/black-tulips.ba1964e.png
572,black-tulips,Black Tulips,Flowers,FALSE,80,bells,NA,NA,crossbreeding flowers,NA,NA,NA,nh,item-black-tulips,https://villagerdb.com/images/items/thumb/black-tulips.ba1964e.png
578,black-wrapping-paper,Black Wrapping Paper,Usables,NA,40,bells,NA,NA,NA,NA,NA,NA,nh,item-black-wrapping-paper,https://villagerdb.com/images/items/thumb/black-wrapping-paper.1c31cc0.png
589,blossom-dress,Blossom Dress,Dresses,TRUE,375,bells,1500,bells,Able Sisters,NA,NA,NA,nh,item-blossom-dress,https://villagerdb.com/images/items/full/blossom-dress.e709ef7.png
592,blossom-tee,Blossom Tee,Tops,NA,200,bells,800,bells,NA,NA,NA,NA,nh,item-blossom-tee,https://villagerdb.com/images/items/full/blossom-tee.f6200d4.png
593,blossom-viewing-lantern,Blossom-viewing Lantern,Furniture,NA,2880,bells,11520,bells,NA,TRUE,6,cherry-blossom-petal,nh,item-blossom-viewing-lantern,https://villagerdb.com/images/items/thumb/blossom-viewing-lantern.2cd70a9.png
